CTCF,DNase,H2A,H3K27ac,H3K27me3,H3K36me3,H3K4me1,H3K4me2,H3K4me3,H3K79me2,H3K9ac,H3K9me3,H4K20me1,Boundary
159.82,296.05,120.16,201.1,106.13,266.51,133.99,340.44,510.33,304.99,287.14,155.72,306.32,chr10:93680020:93700020
101.99,195.46,123.85,122.36,113.96,268.67,82.13,71.07,70.11,153.43,152.46,147.27,205.2,chr10:94200020:94220020
104.22,144.24,104.32,99.82,93.37,208.27,58.63,51.46,60.91,96.03,69.61,172.63,102.89,chr10:95280010:95300010
106.2,197.06,103.38,154.6,110,809.38,118.71,81.4,68.44,243.06,142.15,123.67,300.47,chr10:96320010:96340010
94.99,196.08,147.36,88.63,118.53,111.82,80.27,60.81,64.15,125.52,110.22,137.63,116.73,chr10:97680010:97700010
474.45,337.58,195.8,135.55,161.85,98.39,150.8,106.77,86.64,154.83,139.18,111.72,143.9,chr10:98080010:98100010
371.26,424.95,216.11,118.5,427.99,117.78,165.98,340.46,290.55,179.28,153.98,126.7,195.95,chr10:105240010:105260010
498.48,335.64,148.73,153.48,147.92,182.68,138.72,136.27,104.97,175.65,159.32,119.61,237.28,chr10:106040010:106060010
101.86,193.32,148.26,116.72,103.67,101.88,135.91,102.09,77.94,141.3,119.41,137.83,136.32,chr10:108040010:108060010
362.19,346.01,158.16,154.83,159.94,344.81,157.86,139.58,83.52,164.66,166.55,116.62,209.13,chr10:112360010:112380010
116.66,185.58,201.65,120.11,158.78,113.22,105.53,89.73,78.88,186.51,135.9,160.43,224.32,chr10:115400010:115420010
125.15,442.99,220.31,328.46,165.61,225.41,221.98,567.07,622.43,296.86,249.76,212.61,218.13,chr10:115920010:115940010
89.31,247.96,235.7,119.37,208.63,100.54,116.56,286.78,307.97,160.12,151.43,117.45,227,chr10:116520010:116540010
191.92,264.39,184.77,197.29,140.91,140.93,136.02,108.29,84.87,128.68,122.46,184.87,119.73,chr10:118200010:118220010
114.29,161.4,78.66,120.85,95.71,348.15,65.46,29.22,65.12,122.87,122.13,118.67,207.2,chr10:122640010:122660010
111.22,320.49,218.76,355.62,107.42,191.55,144.55,347.18,691.42,205.21,325.98,135.47,178.7,chr10:123680010:123700010
106.16,247.5,216.76,146.14,247.49,126.21,142.01,101.93,89.28,140.97,146.28,179.22,143.28,chr10:124200010:124220010
293.8,442.16,215.88,151.54,404.37,133.08,204.16,401.04,231.19,166.07,152.74,185.51,216.87,chr10:125720010:125740010
3.88,50.9,10.69,13.19,15.68,25.01,9.38,9,9.48,25.24,15.65,103.36,25.03,chr10:135514747:135534746
206.39,315.47,204.9,179.4,159.82,148.28,237.57,140.6,88.78,318.34,170.54,219.38,333.02,chr11:1513424:1533424
248.08,309.51,167.61,152.87,272.37,107.32,137.7,120.19,69.49,197.91,155.62,141.48,235.29,chr11:2193424:2213424
194.37,507.49,182.44,263.46,306.88,112.82,233.26,489.43,375.11,193.85,195.15,195.34,187.08,chr11:2913424:2933424
118.93,188.02,149.83,84.92,119.56,121,75.08,42.73,72.64,139.43,104.69,224.25,155.29,chr11:5953424:5973424
280.68,355.05,225.12,241.66,123.21,184.44,172.56,339.78,428.31,228.92,265.47,150.32,184.19,chr11:7993424:8013424
108.5,203.3,106.61,161.55,90.84,140.03,119.66,77.99,94.98,213.8,149.83,182.69,169.38,chr11:8593424:8613424
103.94,323.07,219.9,254.15,170.3,151.27,221.02,309.36,378.57,213.86,209.16,146.23,233.96,chr11:8873424:8893424
199.29,271.52,109.78,371.67,110.7,491.47,151.54,198.66,102.27,179.64,145.31,120.4,220.51,chr11:9513424:9533424
270.57,434.94,282.65,238.35,131.77,111.96,114.47,272.52,387.06,157.43,191.33,123.89,153.39,chr11:10753424:10773424
117.84,261,85.26,232.24,78.06,129.93,252.37,198.38,105.24,314.19,137.9,158.6,256.03,chr11:11873424:11893424
141.69,238.41,268.82,181.1,195.44,184.66,175.14,106.15,90.21,200.43,178.5,164.83,239.27,chr11:12273424:12293424
127.7,177.04,91.23,111.56,97.29,207.82,74.83,56.82,84.02,183.28,113.18,217.27,153.45,chr11:13433424:13453424
87.97,255.69,122.88,212.22,92.79,555.92,81.09,283.66,495.99,187.32,220.61,119.03,248.56,chr11:14513424:14533424
207.76,228.75,209.26,106.34,167.34,137.69,105.05,87.79,86.26,187.1,161.1,145.66,217.25,chr11:15233424:15253424
139.34,206.22,68.94,134.19,93.71,680.28,87.91,62.64,71.11,168.96,144.72,137.69,221.98,chr11:17113424:17133424
143.59,214.52,175.9,143.4,99.12,102.91,128.48,87.8,85.37,141.31,116.91,133.3,138.86,chr11:22193424:22213424
185.27,290.83,121.66,112.74,98.55,143.68,120.55,215.67,301.65,136,165.14,121.11,172.44,chr11:22833424:22853424
117.53,179.13,135.52,117.43,76.68,103.94,85.96,47.52,70.61,102.32,86.77,97.83,81.07,chr11:24433424:24453424
79.09,161.3,119.4,81.02,108.14,91.75,59.19,42.76,57.43,117.61,84.5,128.74,136.88,chr11:30273424:30293424
98.46,180.02,99.13,117.49,99.32,104.96,75.89,46.94,76.95,126.66,129.05,188.07,148.15,chr11:30953424:30973424
104.57,162.09,131.45,78.66,85.92,91.53,53.5,55.53,69.71,123.95,90.71,127.52,110.55,chr11:32633424:32653424
127.22,393.37,282.3,159.19,198.61,83.29,171.3,338.71,403.78,155.47,204.09,126.6,176.66,chr11:33793424:33813424
117.81,203.1,180.2,124.14,138.57,108.1,109.72,89.17,77.03,144.38,121.59,158.86,167.7,chr11:34033424:34053424
65.59,176.29,126.58,77.41,105.81,103.73,77.12,43.63,86.02,128.19,97.25,214.09,116.28,chr11:34393424:34413424
289.93,298.57,173.2,167.06,118.17,269.24,105.65,335.15,514.85,153.93,207.17,115.67,238.32,chr11:36513424:36533424
104.38,187.58,163.39,108.89,100.99,118.42,87.77,47.61,76.62,148.14,144.15,146.78,199.12,chr11:40153424:40173424
142.87,199.9,186.13,120.48,120.56,102.56,84.47,75.48,81.93,139.2,131.25,221.62,119.11,chr11:43273424:43293424
403.54,515.22,210.03,187.33,224.36,119.58,266.43,233.58,84.39,170.84,158.62,138.93,201.9,chr11:44913424:44933424
148.6,323.65,154.41,130.62,174.65,110.97,171.08,155.11,72.63,161.48,148.22,131.99,205.34,chr11:45833424:45853424
238.84,663.63,194.14,547.02,308.46,127.31,464.01,714.05,458.76,179.35,231.62,108.27,188.28,chr11:46353424:46373424
304.47,303.75,147.52,191.71,116.88,341.37,159.39,141.02,84.11,270.07,162.73,126.59,341.77,chr11:46553424:46573424
238.26,408.65,198.05,171.78,141.88,435.05,133.89,288.44,417.64,187.99,294.73,136.24,284.76,chr11:47433424:47453424
52.77,317.32,78.17,91.46,99.74,140.5,48.02,20.82,93.15,149.73,91.81,596.62,111.24,chr11:50713424:50733424
53.24,539.71,105.61,72.11,96.53,117.65,45.31,32.98,77.89,106.43,73.67,388.59,101.01,chr11:51573424:51593424
129.06,176.01,100.51,94.25,98.4,155.05,75.35,46.85,76.69,164.21,136.16,120.26,200.54,chr11:58313424:58333424
128.86,218.31,158.59,118.82,194.41,121.38,86.74,85.74,97.61,199.3,147.61,317.65,197.41,chr11:60553424:60573424
323.37,443.31,276.31,184.36,162.14,117.93,177.39,406.23,570.88,221.25,224.03,166.02,200.44,chr11:61873424:61893424
123.44,874.23,279.94,575.15,133.25,389.57,215.47,1092.7,1438.06,266.12,649.02,151.84,276.51,chr11:62593424:62613424
242.63,400.27,140.08,176.69,120.49,785.29,148.1,225.55,330.34,325,209.1,120.33,440.24,chr11:63953424:63973424
172.62,608.13,169.84,587.73,138.15,232.87,379.33,444.82,161.24,162.26,186.82,118.42,201.45,chr11:64513424:64533424
289.59,498.19,202.31,189.63,385.96,252.75,213.71,369.52,231.45,188.24,184.54,122.75,280.1,chr11:65353424:65373424
130.56,263.66,199.81,227.07,183.03,242.79,189.74,228.76,107.62,158.73,136.64,211.96,168.53,chr11:67353424:67373424
393.31,447.65,214.02,192.71,175.31,219.54,184.76,437.56,537.03,211.24,244.3,136.97,286.87,chr11:69480819:69500819
110.49,417.96,209.68,304.37,141.1,265.77,267.16,580.04,709.75,331.97,328.89,122.07,370.82,chr11:70232352:70252352
285.75,292.06,135.28,157.29,158.24,165.68,188.77,112.29,93.67,190.78,148.45,289.82,263.14,chr11:70592352:70612352
387.45,363.26,105.55,154.46,131.47,377.8,160.9,100.56,67.64,168.93,142.2,131.08,367.98,chr11:72392352:72412352
522.31,349.61,163.63,112.9,299.67,81.86,156.16,151.36,72.13,165.64,151.22,113.22,213.45,chr11:72992352:73012352
51.71,122.6,75.47,64.41,97.34,191.51,54.86,32.57,69.77,127.91,74.02,455.58,95.76,chr11:74592352:74612352
544.19,384.19,173.62,109.35,551.3,117.87,108.1,216.84,218.32,176.3,149.44,179.5,231.23,chr11:74952352:74972352
220.19,357.79,178.76,154.31,203.21,118.43,203.63,130.91,86.6,176.67,145.25,134.4,220.98,chr11:76392352:76412352
413.76,415.32,282.2,153.83,211.04,123.09,180.1,231.15,124.23,183.6,154.4,181.81,158.44,chr11:76752352:76772352
276.69,300,302.11,171.22,180.92,115.59,178.65,255.38,104.22,188.67,184.63,146.22,187.84,chr11:77752352:77772352
64.39,126.5,53.14,82.61,60.94,88.37,62.45,26.25,55.23,92.09,71.3,134.82,93.52,chr11:81232352:81252352
92.52,147.33,67.03,67.71,65.06,80.28,52.93,20.1,57.68,117.82,97.38,156.1,134.98,chr11:81992352:82012352
88.35,225.54,167.66,206.39,127.77,187.82,170.9,109.65,97.05,160.34,131.36,183.28,141.99,chr11:85312352:85332352
109.25,182.28,113.93,158.6,101.01,346.66,96.56,53.98,69.98,217.66,129.68,147.64,192.21,chr11:86032352:86052352
89.97,178.33,150.26,111.69,119.32,105.57,107.4,74.54,71.14,170.94,147.4,149.04,193.09,chr11:86552352:86572352
3.88,23.43,4.74,17.95,23.49,19.61,9.95,10.34,4.19,24.82,17.29,23.55,25.57,chr11:89550352:89570352
151.17,240.85,184.32,153.7,151.93,134.06,114.9,94.55,81.52,190.73,152.66,200.04,193.27,chr11:92630352:92650352
195.17,249.83,181.69,104.7,190.89,172.89,108.28,219.33,172.05,149.56,139.8,133.1,191.78,chr11:94230352:94250352
104.28,174.17,65.9,87.68,129.43,132.98,60.01,37.41,71.78,121.72,106.4,149.34,151.65,chr11:94710352:94730352
175.73,537.66,172.54,317.04,90.88,447.46,126.2,498.61,992.95,247.13,516.32,103.49,257.33,chr11:95510352:95530352
129.45,235.1,212.49,136.86,113.04,101.8,125.2,75.48,82.21,129.67,124.52,130.13,131.66,chr11:100404790:100424790
218.42,255.87,53.1,103.07,263.44,272.98,85.6,61.15,70.29,127.23,120.66,117.3,205.12,chr11:100844790:100864790
102.27,223.95,166.47,124.19,104.63,111.62,142.96,89.42,76.36,149.72,132.68,127.82,156.32,chr11:101204790:101224790
128.76,195.32,196.1,111.26,102.86,125.01,98.13,70.4,77.43,136.62,139.37,127.92,164.21,chr11:102564790:102584790
144.12,304.75,211.88,128.46,131.3,103.01,112.81,300.88,329.54,148.1,195.43,103.37,131.72,chr11:102964790:102984790
91.26,188.71,94.48,126.02,83.92,141.86,87.83,58.85,86.5,157.48,96.36,137.77,136.91,chr11:105924790:105944790
115.84,189.25,80.27,107.11,97.9,279.63,79.1,43.45,90.9,157.18,123.78,218.07,156.73,chr11:107364790:107384790
153.48,202.38,173.96,154.76,94.41,108.75,135.33,78,83.01,145.08,130.89,133.79,170.49,chr11:109644790:109664790
230.14,329.29,276.52,136.23,178.83,114,127.34,136.3,125.95,176.11,133.87,154.74,165.55,chr11:111324790:111344790
221.2,420.59,198.52,234.87,183.48,273.43,191.43,444.12,309.61,191.98,208.89,119.08,278.32,chr11:117044790:117064790
173.35,272.78,181.59,163.78,201.14,104.81,158.02,95.99,88.66,190.13,156.95,158.73,194.25,chr11:117924790:117944790
120.8,591.09,205.26,362.56,144.43,333.12,329.64,470.04,267.39,210.1,228.58,113.89,286.4,chr11:118484790:118504790
113.37,256.64,191.6,160.18,174.79,186.07,131.52,142.01,83.84,171.25,133.48,180.53,167.31,chr11:118844790:118864790
235.91,308.37,165.49,120.81,416.24,107.88,169.89,157.43,81.3,165.78,134.38,128.99,222.61,chr11:120044790:120064790
147.68,213.05,157.14,189.44,116.69,536.61,162.92,85.57,83.91,178.56,127.59,132.16,208.03,chr11:121484790:121504790
103.49,278.82,144.96,487.74,131.29,176.46,294.98,210.9,100.21,235.18,168.32,151.23,190.05,chr11:123404790:123424790
140.25,251.51,162.98,181.23,162.17,409.81,99.94,287.04,508.85,179.81,219.52,145.94,233.44,chr11:124484790:124504790
75.25,254.45,153.86,131.63,108.71,223.82,142.95,97.96,68.46,154.42,142.88,102.41,160.77,chr11:125324790:125344790
369.02,241.07,190.77,114.67,128.24,111.44,85.37,69.51,80.26,156.09,117.4,138.39,157.53,chr11:127884790:127904790
222.77,462.81,232.96,203.53,298.18,112.08,251.1,287.74,104.84,156.75,140.05,142.44,170.11,chr11:128724790:128744790
212.38,198.84,143.38,119.48,132.37,568.31,93.65,83.74,72.68,204.18,181.21,140.88,309.85,chr11:130764790:130784790
97.55,396.25,157.31,181.56,163.93,304.82,165.38,562.87,786.34,269.15,246.16,111.64,300.94,chr11:134084790:134104790
388.25,173.76,100.67,66.83,87.32,63.05,69.19,33.9,54.7,93.81,64.51,165.49,90.11,chr11:134936516:134956516
150.63,244.92,197.71,130.36,167.34,79.96,109.22,300.12,289.37,116.49,110.77,181.6,92.3,chr12:2799739:2819739
84.94,230.55,164.67,195.27,148.43,604.88,149.85,113.87,80.95,241.74,178.17,143.87,406.85,chr12:3119739:3139739
130.12,218.82,78.71,106.27,156.92,160.71,93.22,60,73.88,164.8,155.43,147.34,195.34,chr12:4879739:4899739
103.63,287.54,229.75,165.49,177.76,96.45,153.22,193.63,109.31,164.81,129,129.32,131.21,chr12:6399739:6419739
173.47,351.7,222.77,281.68,110.84,115.83,119.14,448.09,476.02,172.12,267.58,108.81,150.9,chr12:8218733:8238733
4.85,44.78,34.47,34.5,30.7,241.79,33.5,37.67,17.87,73.39,44.5,38.21,100.44,chr12:9578733:9598733
136.13,271.19,195.84,105.44,118.2,88.96,85.35,176.38,143.64,154.38,142.17,124.4,145.95,chr12:10298733:10318733
154.6,355.39,170.29,303.36,98.61,529.79,180.58,576.66,734.63,290.43,294.91,126.9,302.95,chr12:10858733:10878733
87.92,235.46,150.76,120.95,145.19,85.64,84.55,68.05,82.79,152.88,125.36,143.72,141.5,chr12:12898733:12918733
159.58,223.89,184.76,143.56,127.33,108.98,94.2,87.57,80.61,158.66,142.24,164.73,167.59,chr12:15658733:15678733
137.23,263.87,191.42,253.79,128.99,163.81,184.97,375.77,371.73,190.58,262.75,121.44,206.58,chr12:16058733:16078733
58.44,118.46,91.72,78.11,73.14,109.14,64.01,30.72,57.04,111.8,91.56,174.02,105.79,chr12:18178733:18198733
120.41,289.32,104.4,296.13,116.13,388.82,254.44,174.66,102.35,250.09,138.35,121.6,270.5,chr12:19658733:19678733
104.02,159.14,69.46,83.63,73.07,354.84,41.12,39.54,57.47,134.22,128.4,89.98,177.84,chr12:21618733:21638733
106.4,170.41,227.66,111.01,130.02,112.72,94.46,73.6,76.42,151.35,141.62,135.05,161.14,chr12:22178733:22198733
93.34,170.35,68,109.4,82.97,326.36,67.17,48.08,71.66,148.97,113,83.47,191,chr12:22618733:22638733
111.38,184.33,109.7,96.62,79.26,100.14,62.93,45.3,72.78,123.96,102.96,117.72,151.97,chr12:24138733:24158733
197.78,220.24,168.85,152.23,87.68,517.24,76.47,47.82,61.05,145.92,122.47,115.07,261.78,chr12:24978733:24998733
96.46,169.59,49.76,96.37,84.37,421.47,76.85,38.08,62.94,134.87,113.7,97.8,211.52,chr12:27058733:27078733
131.39,188.17,73.62,196.19,72.07,367.54,116.44,74.58,62.82,121.02,122.69,97.36,151.42,chr12:27458733:27478733
147.42,216.98,218.9,117.34,97.45,109.14,88.63,63.87,82.04,153.86,117.84,113.52,130.52,chr12:29178733:29198733
411.22,244.68,91.93,141.53,107.33,266.89,115.28,65.01,94.41,133.87,100.82,190.54,155.17,chr12:29458733:29478733
49.28,338.78,121.7,337.95,102.51,325.65,195.58,575.98,539.41,262.95,309.81,114.17,243.63,chr12:31218733:31238733
71.3,304.48,42.8,87.61,89.6,110.75,39.31,42.49,77.85,99.83,62.62,465.97,93.47,chr12:34818733:34838733
195.54,208.37,224.4,122.75,102.03,115.92,87.79,55.1,90.21,163.81,118.37,138.04,162.16,chr12:39663733:39683733
94.33,178.73,136.23,95.64,99.76,104.47,58.24,38.69,72.45,155.22,99.22,156.87,134.35,chr12:40503733:40523733
191.92,212.18,101.91,151.47,101.24,106.35,121.64,66.67,82.63,114.11,122.24,112.87,137.23,chr12:41303733:41323733
123.76,149.57,120.79,51.99,84.7,111.58,63.69,47.27,56.3,99.65,84.32,183.41,131.69,chr12:42423733:42443733
223.98,204.05,130.56,108.48,74.58,92.53,111.33,112.05,54.78,104.57,85.63,139.3,97.38,chr12:45343733:45363733
94.27,210.98,67.27,150.02,75.28,191.55,126.02,99.78,85.76,193.84,128.98,99.41,209.91,chr12:46343733:46363733
73.13,108.37,129.49,71.28,88.48,91.6,48.52,27.58,61.11,106.72,79.86,205.99,112.7,chr12:47383733:47403733
145.35,181.14,70.21,107.59,86.04,373.66,86.53,62.48,74.93,164.07,118.11,104.78,235.3,chr12:48063733:48083733
106.38,173.42,111.26,122.28,150.2,842.68,82.2,79.84,75.55,221.68,136.95,158.36,290.12,chr12:49223733:49243733
391.93,391.63,119.47,210.67,135.92,409.51,189.74,158.53,87.94,175.64,181.47,130.61,321.81,chr12:50023733:50043733
94.86,347.97,279.29,307.54,127.01,160.8,151.56,453.75,607.99,440.04,299.31,136.74,233.49,chr12:50783733:50803733
416.31,393.07,150.28,152.31,458.07,248.1,198.69,308.46,203.91,169.32,167.4,135.28,241.61,chr12:52383733:52403733
98.87,528.99,214.55,389.41,129.26,130.13,167.47,623.75,749.17,250.67,414.37,90.79,164.64,chr12:53383733:53403733
191.44,405.78,87.25,205.29,129.16,717.84,222.38,184.19,92.84,198.24,199.66,125.64,438.1,chr12:53863733:53883733
604.5,531.86,150.14,252.08,175.33,353.87,200.81,365.46,291.71,200.26,184.9,148.84,305.91,chr12:54783733:54803733
227.81,292.13,221.76,213.16,127.3,97.75,169.84,167.86,91.04,143.41,130.65,139.81,128.17,chr12:55383733:55403733
372.88,994.38,278.97,539.31,132.3,489.3,274.88,1098.24,1145.51,273.35,410,117.74,283.36,chr12:57023733:57043733
384.65,241.38,140.38,135.39,104.26,120.26,99.03,58.35,60.9,118.74,94.81,156.81,112.72,chr12:59543733:59563733
104.36,196.92,105.49,122.15,125.25,99.98,91.86,74.95,62.45,153.57,104.7,138.16,170.46,chr12:62623733:62643733
26.19,108.89,57.61,55.18,74.41,68.17,57.68,45.25,37.23,67.82,92.93,107.31,82.14,chr12:64063733:64083733
168.69,436.96,252.73,354.48,169.94,163.07,199.08,630.39,663.02,222.59,336.61,125.45,202.84,chr12:64783733:64803733
112.54,201.99,165.96,112.13,95.44,252.08,99.08,80.86,96.68,183.49,145.19,128.58,203.16,chr12:66503733:66523733
136.93,223.57,67.28,198.82,93.34,278.09,156.45,319.77,328.99,435.24,188.39,93.3,334.39,chr12:67663733:67683733
211.16,191.32,132.05,88.57,95.38,106.88,80.99,59.08,71.88,138.29,127.93,146.46,131.82,chr12:68383733:68403733
158.53,479.24,240.35,411.21,123.39,123.44,152.86,453.46,641.89,167.54,347.44,113.12,152.3,chr12:69183733:69203733
116.62,209.33,74.92,133.91,136.16,883.59,101.93,88.38,86.32,192.43,160.63,158.04,350.14,chr12:69983733:70003733
96.88,195.98,99.24,96.32,68.23,108.89,92.19,84.7,76.65,129.12,97.29,143.86,153.4,chr12:74823733:74843733
115.33,207.83,135,110.9,68.74,82.36,122.19,120.3,112.85,98.81,135.28,98.94,137.84,chr12:75703733:75723733
88.1,205.34,132.37,128.4,91.48,86.25,109.09,104.06,81.18,127.54,102.54,124.16,139.14,chr12:78345869:78365869
148.19,234.35,112.81,182.1,84.72,158.23,166.48,106.95,89.16,171.14,129.45,112.01,205.51,chr12:79745869:79765869
88.97,146.99,124.7,74.79,91.16,110.79,67.56,42.4,76.3,123.41,92.03,180.28,112.01,chr12:80665869:80685869
283.36,249.35,152.3,108.12,75.33,96.66,88.12,49.79,79.94,114.25,111.25,100.81,140.38,chr12:81705869:81725869
363.6,357.2,185.19,201.76,103.74,315.31,154,329.16,565.94,262.96,318.38,141.68,176.57,chr12:82745869:82765869
88.63,284.09,120.93,63.32,81.69,67.95,63.86,203.79,216.44,103.27,131.03,80.64,113.13,chr12:85425869:85445869
233.47,206.04,179.06,216.79,82.51,140.03,90.78,45.53,59.38,111.03,98.17,186.5,81.07,chr12:86305869:86325869
244.18,397.76,262.7,176.33,112.77,145.27,160.71,417.87,558.68,193.62,215.1,125.35,179.33,chr12:89905869:89925869
98.88,168.27,182.8,164.54,138.17,131.25,120,117.11,84.13,179.66,127.95,201.71,170.2,chr12:94905869:94925869
107.15,223.53,68.79,217.06,111.89,758.42,160.1,156.99,92.43,317.2,156.91,138.65,328.57,chr12:95905869:95925869
119.5,236.98,172.68,161.11,115.66,155.09,123.92,111.61,88.43,150.71,144.14,197.37,194.11,chr12:96265869:96285869
170.7,298.33,161.03,205.42,94.84,94.56,157.75,141.83,90.27,127.27,107.65,102.91,106.19,chr12:96905869:96925869
91.53,256.02,177.89,153.37,125.28,101.56,106.45,83.52,79.79,149.56,123.95,159.91,136.54,chr12:98825869:98845869
121.98,202,90.25,132.81,87.57,113.62,85.9,56.6,63.47,151.29,130.88,128.14,156.67,chr12:100185869:100205869
203.85,236.72,184.23,115.75,139.84,129.41,98.45,72.37,87.88,153.32,137.78,258.42,166.05,chr12:101065869:101085869
200.68,208.45,138.71,141.92,103.89,579.87,127.72,69,82.15,164.35,175.2,133.52,248.96,chr12:102145869:102165869
257.22,314.8,150.02,179.69,138.32,189.46,157.03,115.57,75.85,176.91,150.21,129.12,243.91,chr12:104145870:104165870
104.61,167.14,60.28,156.18,82.92,646.16,99.67,87.64,94.53,165.48,142.84,107.85,253.48,chr12:105505870:105525870
117.98,183.36,190.26,100.39,132.47,113.8,82.25,60.36,75.42,148.33,115.19,148.9,163.72,chr12:106585870:106605870
127.42,348.73,218.55,216.93,185.97,201.22,128.76,388.71,544.7,187.11,200.95,135.72,239.9,chr12:107345870:107365870
315.93,535.4,181.72,289.73,132.8,407.86,162.08,703.46,896.59,427.89,504.33,135.59,333.22,chr12:108945870:108965870
325.04,300.9,125.81,124.73,161.32,133.48,100.44,100.46,77.92,170.39,124.11,135.27,215.51,chr12:110225617:110245617
288.06,344.22,133.65,173.69,146.56,209.9,108.51,98.77,76.33,194.96,143.92,163.99,230.82,chr12:111745617:111765617
219.01,712.4,263.26,204.08,341.18,408.53,263.92,509.17,251.93,199.68,191.31,156.97,357.92,chr12:113585617:113605617
292.53,254.71,159.98,193.65,132.58,511.41,124.01,73.21,85.42,180.18,185.18,141.78,305.64,chr12:114345617:114365617
261.65,235.16,135.97,96.48,191.54,119.36,80.78,59.77,91.66,170.71,118.27,204.22,184.8,chr12:114945617:114965617
307.9,303.25,242.48,149.01,229.92,139.96,141.66,179.86,128.8,180.86,161.94,229.65,183.04,chr12:116345617:116365617
177.07,251.17,134.4,166.75,110.67,642.19,110.04,87.56,84.36,202.07,163.24,145.47,326.16,chr12:118465617:118485617
109.54,220.3,118.57,120.29,115.83,829.22,61.91,55.22,68.24,185.52,163.06,116.15,360.18,chr12:120585617:120605617
378.31,429.57,121.19,218.1,126.34,296.79,180.47,121.76,81.25,163.11,157.92,133.38,233.22,chr12:121665617:121685617
236.53,212.94,149.98,114.16,145.45,111.73,101.91,115.48,65.95,140.16,135.77,126.43,180.83,chr12:123264047:123284047
393.26,688.7,244.19,507.87,132.49,226.51,233.03,708.4,741.7,204.81,422.96,104.57,236.32,chr12:125384047:125404047
192.92,251.71,181.89,150.2,156.28,130.25,106.63,135.67,78.34,199.22,156.22,188.7,209.99,chr12:128664047:128684047
256.46,298.49,159.12,123.8,150.94,119.89,100.69,81.37,68,165.92,120.62,137.98,170.47,chr12:131224047:131244047
222.81,398.2,134.75,157.72,204.8,556.97,132.72,294.68,624.19,279.43,263.25,240.71,422.44,chr12:132624047:132644047
83.27,121.97,57.56,63.38,100.41,142.2,49.05,46.86,92.21,119.28,69.78,634.48,80.93,chr13:20132000:20152000
97.6,191.05,90.4,115.71,90.93,243.33,81.56,51.35,64.01,173.06,131,101.91,228.47,chr13:22092000:22112000
219.28,262.97,131.93,131.38,105.38,251.08,100.79,99.02,79.96,138.97,105.14,292.58,151.68,chr13:23892000:23912000
94.79,185.35,136.58,109.26,110.48,110.85,120.26,76.59,71.19,133.67,105.46,120.46,122.11,chr13:29972000:29992000
125.56,358.61,119.89,284,106.07,146.01,130.71,323.34,367.2,190.72,262.03,119.98,164.49,chr13:31172000:31192000
112.04,271.68,247.12,174.23,256.71,118.47,127.24,265.74,380.16,182.13,164.45,122.26,229,chr13:32412000:32432000
137.92,222,187.74,143.87,126.05,114.23,111.78,75.61,74.01,163.13,125.42,165.27,153.94,chr13:34332000:34352000
294.13,343.54,166.56,315.28,83.32,508.86,117.23,489.36,856.8,168.07,437.36,91.14,175.98,chr13:37572000:37592000
101.72,225.4,241.64,190.86,106.31,123.71,155.24,147.12,93.69,150.19,138.2,181.21,130.01,chr13:41852000:41872000
137.5,253.29,114.04,181.39,110.69,183.01,166.71,112.38,87.39,236.88,157.44,136.09,249.24,chr13:45012000:45032000
157.35,362.16,166.31,249.8,132.14,331.71,183.67,153.41,96.41,174.99,191.12,125.83,312.4,chr13:45892000:45912000
190.77,222.53,247.14,133.56,134.86,112.77,112.3,81.57,62.85,177.28,117.27,160.46,176.05,chr13:46891999:46911999
204.17,223.99,135.13,111.77,200.44,401.03,110.59,72.66,87.45,154.49,131.23,132.16,212.44,chr13:49771999:49791999
21.05,119.17,60.32,58.53,61.65,68.69,44.85,17.07,42.43,76.03,54.23,58.92,86.49,chr13:53051999:53071999
86.52,157.86,53.24,88.18,85.16,129.29,77.95,42.9,55.33,115.38,100.5,151.67,122.62,chr13:55851999:55871999
100.39,174.09,131.13,104.29,160.37,100.08,73.32,45.77,65.83,136.12,105.55,132.2,170.15,chr13:59851999:59871999
123.7,198.73,121.97,88.04,75.67,81.45,72.18,49.59,79.47,106.08,98.07,113.11,115.42,chr13:62531999:62551999
77.54,167.16,26.3,80.57,55.82,74.45,53.59,30.55,61.37,79.97,100.16,118.44,101.18,chr13:64451999:64471999
171.1,202.19,151.49,107.8,88.09,84.24,83.22,60.86,76.84,127.74,110.63,106.14,124.24,chr13:67811999:67831999
109.83,201.61,79.57,170.25,81.6,244.85,152.96,113.2,81.15,141.72,137.59,114.17,189.91,chr13:75891999:75911999
228.63,214.45,177.53,96.05,79.38,107.47,93.72,63.24,77.57,130.64,113.63,103.24,171.16,chr13:78131999:78151999
100.59,154.52,110.1,99.48,63.36,92.28,66.97,38.85,60.75,103.7,80.46,113.82,112.75,chr13:82931999:82951999
161.97,160.89,110.76,64.14,74.44,79.5,70.63,35.77,55,106.19,75.97,110.51,102.93,chr13:86451999:86471999
102.8,159.25,158.52,89.2,101.41,92.26,68.65,35.66,65.23,112.35,91.34,94.56,142.65,chr13:87951999:87971999
100.23,169.48,105.94,82.55,83.57,90.54,57.2,28.22,55.75,95.43,100.2,126.25,105.87,chr13:90351999:90371999
154.28,189.05,151.94,105.8,82.9,102.68,96.84,68.98,76.28,125.65,127.67,148.43,134.43,chr13:92431999:92451999
104.05,240.29,178.56,139.2,128.67,108.98,126.54,126.22,77.04,143.71,117.6,124.82,147.24,chr13:96151999:96171999
